Run ID,Name,Status,Steps Completed,AI Credits,Created At,Last Updated,Test Run
cmragvsiraw860qm70qzzdzm8,Rentabilidad de tu cartera en mayo 2026,COMPLETED,0,3.438,2026-07-07T09:49:19.356Z,2026-07-07T09:50:05.231Z,true
cmragtm6a0lkq0qm3g2ug0w0q,Rentabilidad de tu cartera en junio 2026,COMPLETED,0,3.343,2026-07-07T09:47:30.564Z,2026-07-07T09:48:41.257Z,true
